countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
COM,1990,109364.324113,22826.435551,35573.638954,20917.09423,52148.861962,139061.384607,157223.7142496108,86611.54664055999,42005.79895134274,56497.16387547103,69963.22456370441,245320.0790608305,.411594,272.262480798412,272.262480798412,20501.421269,67707.02655708963,.090101339,
COM,1991,115800.194271,19211.85209,36482.043931,29034.13531,55436.33363299999,145091.498588,161469.5514241607,70341.15537205152,41742.5530213367,75696.28608874367,72393.09121094018,249689.0632303155,.423872,282.1045182512788,282.1045182512788,21462.267357,68216.41291612231,.093212649,
COM,1992,121415.898364,30130.518571,30228.396028,26485.782541,61443.811827,146816.843422,204563.3277913546,78537.01681513216,35077.60739533006,70357.48132327184,82836.42110569142,270989.8130953409,.436448,264.689557767651,264.689557767651,33838.319337,74532.10953857246,.095772773,
COM,1993,122076.44686,30020.081677,31009.841534,31055.31453,58647.406785,155514.415088,201945.6124573221,63694.05241210225,35280.34665645556,92135.39090572271,77889.38382126614,279135.6359504331,.449274,283.160179996784,283.160179996784,30511.928995,54247.16567817992,.098647304,
COM,1994,133762.112372,33337.355921,37882.394278,32353.453348,76155.152808,161180.130795,182183.1602590098,58660.22729547151,34395.27083707442,87137.2544657882,67170.47214125989,264406.5109973226,.462277,416.398820951824,416.398820951824,39423.208617,57514.4497832655,.1021227,
COM,1995,150269.573531,35196.029681,40297.581855,35749.86791399999,80618.565326,180894.487655,215285.8441630695,70990.61206708297,38567.41521773001,85751.77056895733,97934.55805685565,273951.5942398577,.475394,374.357093251525,374.357093251525,35196.029681,69603.98495406873,.10523577,
COM,1996,155962.108326,35782.787271,35007.333659,33768.206754,76250.27368,184270.162331,213886.4796648569,72744.08112388555,33349.24342484774,81747.16396299392,92146.6217916212,270280.6472122727,.488627,383.659991508088,383.659991508088,35782.787271,71323.1969775413,.10859837,
COM,1997,176827.585517,30657.047092,34086.695919,35099.172035,83232.833893,193446.788076,244087.2769005481,59817.45415180428,32388.78628670763,81338.4341827054,103545.1543609751,281686.494209934,.501953,437.747087471253,437.747087471253,30657.047092,58649.06893811525,.11177333,
COM,1998,176738.607049,35651.966273,31189.708276,23740.318892,68740.90006,198588.919971,211111.0650231482,67785.13846467383,30021.16508260693,59686.14190397259,64249.76990709133,284925.8650185814,.515385,442.458835940057,442.458835940057,35651.966273,66461.123333914,.11517486,
COM,1999,195070.748992,32041.907668,31406.842831,28289.251815,72628.32404599999,214170.805064,224579.9495510325,59657.70248566828,29138.54317586703,66311.30198194116,70411.32545014587,290396.4633674982,.528848,461.7745836371733,461.7745836371733,32041.907668,58492.43962785566,.11858238,
COM,2000,211734.970384,22743.511454,26437.663021,37709.276085,73304.429286,225309.864696,217843.88239034,49447.88707793957,28247.71784929619,64468.80972273755,51359.69435056786,297350.0455759341,.542357,533.9824771733333,533.9824771733333,22743.511454,48482.03988011174,.12166551,
COM,2001,211766.186212,29513.341891,40802.536228,39824.82151199999,71486.86202299999,250465.498923,230478.8287081262,55183.8370245383,32032.91014067004,57248.30739057252,60244.92401874772,304189.0942243235,.5558879999999999,549.77915968,549.77915968,29513.341891,54105.9589984084,.1251469,
COM,2002,215486.304945,32021.584813,41671.490127,40972.375143,68470.89786,266977.182807,235088.4069120596,53417.95678244226,33346.26188184359,59023.00419239971,58979.77900899674,311185.4423633578,.569479,522.7414183466667,522.7414183466667,32021.584813,52374.57028538393,.12868217,
COM,2003,244973.525229,32345.847728,38850.271603,23549.892405,61025.245141,286529.566655,254130.5598246563,41292.07995609943,31345.48820966108,41257.07864076756,53022.81838762845,317720.3369949753,.5832109999999999,435.9004569066666,435.9004569066666,27313.292127,40485.53930498843,.13243802,
COM,2004,281923.439289,35022.506661,39902.358136,15283.140846,70207.946593,301923.498339,269886.6527639167,47155.55253816637,30342.42939399621,27023.38542311579,55886.0518767603,323757.0060907128,.597228,396.21380832,396.21380832,29849.375298,46234.48848504349,.13645039,
COM,2005,271260,44580,27786,22590,54744,311472,291207.7053192678,48523.06975989806,29614.21328177022,25969.4740328769,62648.26282680351,332822.2199432978,.6116269999999999,395.60130816,395.60130816,43637,47575.28819715843,.13974017,
COM,2006,280791,54258,30345,23579,61048,327925,293202.4054390146,58689.41912239576,32293.91877724953,26692.0604872531,68885.34955242014,341790.1712321576,.626425,392.1677814933333,392.1677814933333,53183,57640.95158952396,.14312111,
COM,2007,250192,48235,30631,25636,69067,285627,248907.0821346333,50207.22339415638,30730.840517287,26653.59269361842,69412.98474797903,286776.6215138756,.64162,359.4502696,359.4502696,45731,47616.9379674332,.14659275,
COM,2008,274412,58957,33490,25181,85752,306288,273002.6948212932,61367.62246603664,33599.15931324285,26180.5319713686,86181.56671215917,307520.7800741594,.657229,335.8541123392579,335.8541123392579,57259,59620.35055164457,.15015899,
COM,2009,286778,57450,36649,29736,91281,319332,284872.4001836887,62770.74043342339,37627.24647225549,31118.03704344548,98359.26410026134,317486.7514715202,.673252,354.139898027009,354.139898027009,53150,57351.48854129892,.15381981,
COM,2010,312595.419363,61240,31418.846168,32478,100785,336947.265531,297554.0660895059,58922.57480043659,30112.03616131442,35471.2374730755,88985.5333495563,332729.4676082624,.689692,371.457954940535,371.457954940535,60187,57833.5823449464,.15757591,
COM,2011,342184.57611,57933,34116.848774,36002,108640,361596.424884,325925.0552518243,67124.77011299452,31848.59084951907,35134.37615940883,107259.6246977455,352321.0730712556,.706569,353.899765407588,353.899765407588,60485,68857.19117299003,.16143185,
COM,2012,381800.032433,62827,33506.743882,34798,123948,388983.776315,354462.0768125174,75092.76684372507,35025.17212057961,36840.51301955007,126356.8147575356,374554.8165648028,.7238709999999999,382.895546499878,382.895546499878,64945,76582.14556828173,.16538487,
COM,2013,399284.972787,67629,33998.65686,37413,124849,413476.629647,394001.749069509,70895.90390172729,31518.44963201406,40089.55570672593,128405.0319651263,407992.3319726342,.741505,370.530216375038,370.530216375038,67051,70388.84937926888,.16941376,
COM,2014,408109.724895,64721,37526.238466,41194,125838,425712.963361,402974.5733928703,73831.21048776997,37850.28207161323,41637.66110112691,132233.0987349171,423886.4121453729,.75939,370.811403081387,370.811403081387,64868,70046.28567864712,.1735,
COM,2015,399658,58418,45370,43418,118518,428346,409781.8781618662,68339.35611559625,37230.19172331865,44771.29689965509,127762.8238900809,432330.5432388093,.777424,443.587356040736,443.587356040736,57811,69727.66483363695,.17904077,
COM,2016,416899,56543,47784,48045,119112,450159,410425.2892077537,62208.65737404446,47748.12888667062,49054.83473278074,125138.7436335795,444350.287967182,.795592,444.756353827482,444.756353827482,56160,61756.9754743371,.18440737,
COM,2017,432170,63032,50787,55843,132615,469217,432170,63032,50787,55843,132615,469217,.8138919999999999,435.492562190893,435.492562190893,62515,62515,.18997167,
COM,2018,448272,73517,50661,65042,146534,490958,437900.4418595389,77966.66088940397,50952.54062808356,69231.13759364589,147861.9999420204,487268.3771154882,.832322,416.584843798669,416.584843798669,72979,77443.25024316755,.19568285,
COM,2019,462841.531193,81237.218394,52578.878863,65629,149943,512344,448795.2266360159,83971.54122463826,52332.02287151419,67962.711515588,149350.4131071735,502723.3115500947,.8508859999999999,439.463110317867,439.463110317867,81237.218394,83999.94331335096,.20138839,
CPV,1960,647.8634500861688,614.738675867207,94.14257953733078,577.2872271279364,924.7911810686886,900.6174784222719,8483.947467073644,7373.921524186909,1568.748974471996,8002.956923502394,10493.72348297243,14203.21983700994,.1965923689968907,28.75000002875,28.75000002875,,,,
CPV,1961,680.2566254113273,676.7291409592685,100.1285244225679,376.3328071631097,726.9288881507582,1089.044233315745,8816.651284106292,8062.154579560823,1651.626298037547,5160.376527706589,8164.829772652563,15456.59132049571,.2029646711226923,28.75000002875,28.75000002875,,,,
CPV,1962,733.7757674738061,552.7482107751455,115.365477563602,394.6014143164422,750.5863479718554,1042.263480052613,8678.024959133842,5948.296317648117,1728.583844381676,4897.984624157532,7671.652631384148,13800.77825149743,.2096906641545326,28.75000002875,28.75000002875,,,,
CPV,1963,768.9857308416738,358.5114661836035,129.5140739340549,379.9865343431503,774.2438077929526,884.6503022869875,9121.63004941118,3898.346310224271,1950.576445375695,4766.789031662362,7973.039241715537,12454.70439919087,.2167253867531753,28.75000002875,28.75000002875,,,,
CPV,1964,830.9552934492816,369.8763714592685,141.4859637045292,438.446025489448,830.1614093745316,964.5753757582568,9814.762215798693,4001.581338108226,2116.331209078792,5466.50116137953,8466.215963341469,13561.69942032824,.2240638217095731,28.75000002875,28.75000002875,,,,
CPV,1965,860.5316807317309,443.7483466002702,144.7510270750889,445.753451102659,888.2297321336305,1020.373347053596,10008.83882636018,4729.14163569123,2131.130624469078,5466.500919975829,8931.994978759007,14042.80534904802,.2315121737413291,28.75000002875,28.75000002875,,,,
CPV,1966,902.7836706233729,552.7482471148172,170.3273313601338,522.4814919085491,901.1337888378232,1241.488601856559,10812.87390161486,6046.615794793417,2586.955903900529,6603.532438503833,9342.975847693651,17039.63045939817,.2390164743534989,28.75000002875,28.75000002875,,,,
CPV,1967,1305.585771155822,477.8430987669368,196.4478244422446,500.5591863220461,1105.44811010785,1475.125553305767,15054.8454880344,5063.426442170477,2865.1867371602,6122.480817801447,11014.30046291231,19628.40583687438,.2465667189037096,28.75000002875,28.75000002875,,,,
