"","COUNTRY","SECTPERF","FUNCTION","GENDER","MEASURE","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue","OBS_STATUS"
"326","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1984",13836,"s"
"327","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1985",14848,NA
"328","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1986",16225,NA
"329","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1987",16490,NA
"330","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1988",16757,NA
"331","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1990",16538,NA
"332","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1992",17787,NA
"333","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1994",17952,NA
"334","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1996",14810,NA
"335","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","1998",14793,NA
"336","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","2000",15563,NA
"337","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","2002",18651,NA
"338","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","2004",17600,NA
"339","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","2006",20891.5,NA
"340","AUS","_T","TEC","_T","FTE","P1Y","FTE","0","2008",24243.3,NA
"341","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1981",2928,NA
"342","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1984",4451,"s"
"343","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1985",5132,NA
"344","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1986",5608,NA
"345","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1987",5789,NA
"346","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1988",6008,NA
"347","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1989",5720,NA
"348","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1990",5596,NA
"349","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1991",5187,NA
"350","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1992",5835,NA
"351","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1993",6253,NA
"352","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1994",7057.1,NA
"353","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1995",7443,NA
"354","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1996",7477,NA
"355","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1997",6771,NA
"356","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1998",7096.6,NA
"357","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","1999",7545.5,NA
"358","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2000",8132.1,NA
"359","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2001",10216,NA
"360","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2002",10668,NA
"361","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2003",10347.1,NA
"362","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2004",11870.8,NA
"363","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2005",13676.6,NA
"364","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2006",14821.5,NA
"365","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2007",16452.7,NA
"366","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2008",17200.7,NA
"367","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2009",18766.2,NA
"368","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2010",19087.5,NA
"369","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2011",21513.7,NA
"370","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2013",26546.7,NA
"371","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2015",25630.3,NA
"372","AUS","BES","TEC","_T","FTE","P1Y","FTE","0","2017",26911.7,NA
"373","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1981",5446,NA
"374","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1984",5370,NA
"375","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1985",5683,NA
"376","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1986",6069,NA
"377","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1987",5964,NA
"378","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1988",6293,NA
"379","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1990",6372,NA
"380","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1992",6676,NA
"381","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1994",6842.9,NA
"382","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1996",6564,NA
"383","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","1998",6884.1,NA
"384","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2000",6482,NA
"385","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2002",7098,NA
"386","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2004",4967.7,NA
"387","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2006",5094.8,NA
"388","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2008",6104.9,NA
"389","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2011",5682.6,NA
"390","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2012",5689.1,NA
"391","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2014",4670.7,NA
"392","AUS","GOV","TEC","_T","FTE","P1Y","FTE","0","2016",4512.4,NA
"393","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1981",3438,NA
"394","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1984",3772,NA
"395","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1985",3744,NA
"396","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1986",4236,NA
"397","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1987",4410,NA
"398","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1988",4117,NA
"399","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1990",4166,NA
"400","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1992",4858,NA
"401","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1994",3507,NA
"402","AUS","HES","TEC","_T","FTE","P1Y","FTE","0","1996",NA,"k"
"403","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1981",194,NA
"404","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1984",243,NA
"405","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1985",288,NA
"406","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1986",312,NA
"407","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1987",326,NA
"408","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1988",339,NA
"409","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1990",404,NA
"410","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1992",418,NA
"411","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1994",544.9,NA
"412","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1996",769,NA
"413","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","1998",811.7,NA
"414","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2000",948.5,NA
"415","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2002",885,NA
"416","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2004",762,NA
"417","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2006",975.2,NA
"418","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2008",937.7,NA
"419","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2011",1241.6,NA
"420","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2012",1287,NA
"421","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2014",1229.5,NA
"422","AUS","PNP","TEC","_T","FTE","P1Y","FTE","0","2016",1145,NA
"423","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1981",8317,NA
"424","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1984",8341,"s"
"425","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1985",8544,NA
"426","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1986",8825,NA
"427","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1987",9481,NA
"428","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1988",9156,NA
"429","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1990",9336,NA
"430","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1992",9565,NA
"431","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1994",12057,NA
"432","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1996",14842,NA
"433","AUS","_T","_O","_T","FTE","P1Y","FTE","0","1998",13926,NA
"434","AUS","_T","_O","_T","FTE","P1Y","FTE","0","2000",14057,NA
"435","AUS","_T","_O","_T","FTE","P1Y","FTE","0","2002",15383,NA
"436","AUS","_T","_O","_T","FTE","P1Y","FTE","0","2004",17402,NA
"437","AUS","_T","_O","_T","FTE","P1Y","FTE","0","2006",18609.3,NA
"438","AUS","_T","_O","_T","FTE","P1Y","FTE","0","2008",20596.6,NA
"439","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1981",1523,NA
"440","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1984",1920,"s"
"441","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1985",2255,NA
"442","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1986",2765,NA
"443","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1987",2695,NA
"444","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1988",2922,NA
"445","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1989",2929,NA
"446","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1990",2825,NA
"447","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1991",2975,NA
"448","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1992",3141,NA
"449","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1993",3367,NA
"450","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1994",3852.4,NA
"451","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1995",4091,NA
"452","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1996",3677,NA
"453","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1997",3429,NA
"454","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1998",3240.4,NA
"455","AUS","BES","_O","_T","FTE","P1Y","FTE","0","1999",3389.2,NA
"456","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2000",4038.1,NA
"457","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2001",4209,NA
"458","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2002",4819,NA
"459","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2003",5447.8,NA
"460","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2004",5814.4,NA
"461","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2005",6216,NA
"462","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2006",6869.3,NA
"463","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2007",8341.3,NA
"464","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2008",8963.8,NA
"465","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2009",9660.7,NA
"466","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2010",9432.8,NA
"467","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2011",10953.2,NA
"468","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2013",13227.7,NA
"469","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2015",11820.6,NA
"470","AUS","BES","_O","_T","FTE","P1Y","FTE","0","2017",13503.9,NA
"471","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1981",5441,NA
"472","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1984",4876,NA
"473","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1985",4807,NA
"474","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1986",4513,NA
"475","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1987",5172,NA
"476","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1988",4551,NA
"477","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1990",4008,NA
"478","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1992",3514,NA
"479","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1994",3659.4,NA
"480","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1996",3602,NA
"481","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","1998",3019.3,NA
"482","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2000",2944.5,NA
"483","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2002",3407,NA
"484","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2004",3284.7,NA
"485","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2006",2944.2,NA
"486","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2008",2652.5,NA
"487","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2011",2552.2,NA
"488","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2012",2380,NA
"489","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2014",2407.4,NA
"490","AUS","GOV","_O","_T","FTE","P1Y","FTE","0","2016",2777.2,NA
"491","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1981",1191,NA
"492","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1984",1410,NA
"493","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1985",1336,NA
"494","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1986",1377,NA
"495","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1987",1441,NA
"496","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1988",1467,NA
"497","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1990",2249,NA
"498","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1992",2646,NA
"499","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1994",4317,NA
"500","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1996",7266,"w"
"501","AUS","HES","_O","_T","FTE","P1Y","FTE","0","1998",7365,NA
"502","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2000",6780,NA
"503","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2002",6832,NA
"504","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2004",7787,NA
"505","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2006",8038.3,NA
"506","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2008",8181.2,NA
"507","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2010",8530.5,NA
"508","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2012",8897.5,NA
"509","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2014",9509.7,NA
"510","AUS","HES","_O","_T","FTE","P1Y","FTE","0","2016",9720.4,NA
"511","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1981",162,NA
"512","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1984",135,NA
"513","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1985",147,NA
"514","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1986",170,NA
"515","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1987",173,NA
"516","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1988",216,NA
"517","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1990",254,NA
"518","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1992",264,NA
"519","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1994",229.4,NA
"520","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1996",297,NA
"521","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","1998",301.9,NA
"522","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2000",293.9,NA
"523","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2002",325,NA
"524","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2004",516.4,NA
"525","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2006",757.5,NA
"526","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2008",799.1,NA
"527","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2011",793.3,NA
"528","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2012",974.5,NA
"529","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2014",989,NA
"530","AUS","PNP","_O","_T","FTE","P1Y","FTE","0","2016",1053.7,NA
"531","AUT","_T","_T","_T","FTE","P1Y","FTE","0","1981",18599,"D"
"532","AUT","_T","_T","_T","FTE","P1Y","FTE","0","1985",20161,"D"
"533","AUT","_T","_T","_T","FTE","P1Y","FTE","0","1989",23084,"D"
"534","AUT","_T","_T","_T","FTE","P1Y","FTE","0","1993",24458,"D"
"535","AUT","_T","_T","_T","FTE","P1Y","FTE","0","1998",31307.6,"D"
"536","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2002",38893.4,"D"
"537","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2004",42891.3,"D"
"538","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2005",47625.1,"DE"
"539","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2006",49377.1,"D"
"540","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2007",53252.3,"D"
"541","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2008",58014.4,"DE"
"542","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2009",56437.5,"D"
"543","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2010",59923.3,"DE"
"544","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2011",61170.5,"D"
"545","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2012",65088.2,"DE"
"546","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2013",66186.1,"D"
"547","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2014",70138,"DE"
"548","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2015",71396,"D"
"549","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2016",75164.9,"DE"
"550","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2017",76010,"D"
"551","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2018",80750,"DP"
"552","AUT","_T","_T","_T","FTE","P1Y","FTE","0","2019",84060.4,"DP"
"553","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1981",11636,"D"
"554","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1984",12546,"D"
"555","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1985",12555,"DE"
"556","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1989",14854,"D"
"557","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1993",15114,"D"
"558","AUT","BES","_T","_T","FTE","P1Y","FTE","0","1998",20384.6,"D"
"559","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2002",26727.5,"D"
"560","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2004",29142.6,"D"
"561","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2005",32779.7,"DE"
"562","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2006",34125.8,"D"
"563","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2007",36988.6,"D"
"564","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2008",40296.4,"DE"
"565","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2009",38302.9,"D"
"566","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2010",40954,"DE"
"567","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2011",42097.5,"D"
"568","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2012",45467.5,"DE"
"569","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2013",46411.8,"D"
"570","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2014",49539,"DE"
"571","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2015",50534,"D"
"572","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2016",51894.6,"DE"
"573","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2017",52478,"D"
"574","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2018",55750.5,"DP"
"575","AUT","BES","_T","_T","FTE","P1Y","FTE","0","2019",58036.1,"DP"
"576","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","1981",1741,"D"
"577","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","1985",1778,"DE"
"578","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","1989",1673,"DE"
"579","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","1993",2107,"BDE"
"580","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","1998",2104,"DE"
"581","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2002",2059.7,"D"
"582","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2004",2035.2,"D"
"583","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2005",2318,"DE"
"584","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2006",2422.6,"D"
"585","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2007",2488.1,"D"
"586","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2008",2710.6,"DE"
"587","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2009",2679.4,"D"
"588","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2010",2679.9,"DE"
"589","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2011",2567.2,"D"
"590","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2012",2544.1,"DE"
"591","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2013",2537.6,"D"
"592","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2014",2641,"DE"
"593","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2015",2674,"D"
"594","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2016",5207.8,"DE"
"595","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2017",5266,"D"
"596","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2018",5594.7,"DP"
"597","AUT","GOV","_T","_T","FTE","P1Y","FTE","0","2019",5824.1,"DP"
"598","AUT","HES","_T","_T","FTE","P1Y","FTE","0","1981",4778,"D"
"599","AUT","HES","_T","_T","FTE","P1Y","FTE","0","1985",5347,"D"
"600","AUT","HES","_T","_T","FTE","P1Y","FTE","0","1989",6058,"D"
"601","AUT","HES","_T","_T","FTE","P1Y","FTE","0","1993",7136,"D"
"602","AUT","HES","_T","_T","FTE","P1Y","FTE","0","1998",8670.1,"D"
"603","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2002",9879,"D"
"604","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2004",11501.5,"D"
"605","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2005",12353,"DE"
"606","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2006",12668.2,"D"
"607","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2007",13613.2,"D"
"608","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2008",14830.6,"DE"
"609","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2009",15058.5,"D"
"610","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2010",15878.3,"DE"
"611","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2011",16096.2,"D"
"612","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2012",16677.5,"DE"
"613","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2013",16840.4,"D"
"614","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2014",17479,"DE"
"615","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2015",17682,"D"
"616","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2016",17483.8,"DE"
"617","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2017",17680,"D"
"618","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2018",18782.9,"DP"
"619","AUT","HES","_T","_T","FTE","P1Y","FTE","0","2019",19552.9,"DP"
"620","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","1981",443,"D"
"621","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","1985",481,"D"
"622","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","1989",500,"D"
"623","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","1993",100,"BD"
"624","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","1998",148.4,"D"
"625","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2002",227.2,"D"
"626","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2004",212,"D"
"627","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2005",174.4,"DE"
"628","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2006",160.5,"D"
"629","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2007",162.4,"D"
"630","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2008",176.9,"DE"
"631","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2009",396.8,"BD"
"632","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2010",411.3,"DE"
"633","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2011",409.6,"D"
"634","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2012",399.2,"DE"
"635","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2013",396.3,"D"
"636","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2014",474,"DE"
"637","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2015",507,"D"
"638","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2016",578.8,"DE"
"639","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2017",585,"D"
"640","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2018",621.8,"DP"
"641","AUT","PNP","_T","_T","FTE","P1Y","FTE","0","2019",647.3,"DP"
"642","AUT","_T","_T","_T","HC","P1Y","PER","0","1998",52956,"D"
"643","AUT","_T","_T","_T","HC","P1Y","PER","0","2002",65725,"D"
"644","AUT","_T","_T","_T","HC","P1Y","PER","0","2004",74191,"D"
"645","AUT","_T","_T","_T","HC","P1Y","PER","0","2006",83966,"D"
"646","AUT","_T","_T","_T","HC","P1Y","PER","0","2007",89458,"D"
"647","AUT","_T","_T","_T","HC","P1Y","PER","0","2009",96502,"D"
"648","AUT","_T","_T","_T","HC","P1Y","PER","0","2011",107949,"D"
"649","AUT","_T","_T","_T","HC","P1Y","PER","0","2013",117043,"D"
"650","AUT","_T","_T","_T","HC","P1Y","PER","0","2015",126171,"D"
"651","AUT","_T","_T","_T","HC","P1Y","PER","0","2017",131032,"D"
"652","AUT","BES","_T","_T","HC","P1Y","PER","0","1998",24940,"D"
"653","AUT","BES","_T","_T","HC","P1Y","PER","0","2002",34020,"D"
"654","AUT","BES","_T","_T","HC","P1Y","PER","0","2004",38737,"D"
"655","AUT","BES","_T","_T","HC","P1Y","PER","0","2006",45336,"D"
"656","AUT","BES","_T","_T","HC","P1Y","PER","0","2007",48352,"D"
"657","AUT","BES","_T","_T","HC","P1Y","PER","0","2009",50668,"D"
"658","AUT","BES","_T","_T","HC","P1Y","PER","0","2011",58643,"D"
